3705	854	5	31.78
104	31295	3	7.95
974	645	3	6.77
8324	288	3	14.88
230	4445	3	9.6
370	932	5	11.57
8898	559	3	19.36
30134	6502	4	61.68
3495	107	10	10.02
4491	3233	3	24.59
266	4806	3	11.06
734	21504	4	40.33
53946	404	3	33.6
404	3374	8	46.06
11524	1326	8	89.61
528	1525	3	8.16
530	226	8	11.15
893	14343	3	24.54
104	16402	4	6.77
10169	633	4	30.42
6461	394	3	15.3
1760	279	4	9.92
332	532	9	20.33
12	12803	11	8.08
1288	572	3	7.66
1826	237	6	17.28
7860	33713	4	70.46
437	21202	3	23.6
2307	566	5	23.78
3327	568	4	19.3
113	435	28	14.22
6396	216	3	11.56
266	2978	3	8.37
265	2862	3	7.97
1286	2200	6	39
619	726	4	8.86
202	1830	4	7.36
2208	225	4	9.68
683	536	4	8.01
13240	180	5	32.05
231	979	5	7.44
1830	1569	3	15.28
10	3086	4	25.15
203	3811	6	23.5
5727	238	3	11.53
365	2010	3	8.12
2	10161	5	8.36
3531	102	22	11.87
462	12	181	7.38
909	988	6	24.77
7655	106	10	23.05
4196	4514	3	26.88
8968	674	5	38.51
4896	4415	14	182.25
101	10595	8	6.64
171	4187	11	56.4
559	425	6	12.09
17515	8	4	14.93
804	339	8	21.6
257	1398	6	15.46
105	2409	15	10.94
12	30538	5	7.6
1121	3203	3	16.48
1309	524	3	7.35
3165	2415	3	20.81
1310	146	8	10.89
58	19376	3	9.14
20746	35	4	20.62
114	20104	5	22.71
102	46852	3	8.78
639	2066	3	11.02
318	2149	3	7.53
109	1979	11	6.74
107	664	49	45.1
3600	676	3	14.45
20635	10949	4	62.06
119	10598	5	18.31
9043	4926	4	45.84
566	264	6	7.72
290	6473	3	13.36
101	27924	5	12.98
23506	12589	3	44.88
378	922	5	11.25
1431	1428	3	13.19
10828	12	12	12.45
6096	685	3	17.38
27845	305	5	53.68
5897	8990	3	32.63
953	277	13	44.89
107	12198	5	9.52
2595	1029	6	37.93
102	22322	5	7.31
11481	12	12	9.28
490	331	8	14.86
4480	1114	3	18.15
307	6756	4	21.16
222	9046	4	22.73
396	131	26	33.28
1413	133	8	11.01
1093	2199	5	28.26
16	7106	4	7.58
5597	1443	3	21.51
358	153	23	45.56
362	1730	3	7.11
2498	595	5	24.22
271	210	19	30.64
118	3875	5	7.1
276	2064	4	11.09
8771	297	6	40.15
335	915	4	6.83
110	13048	7	24.95
1704	144	11	27.68
13823	12	10	6.91
5722	13245	8	117.5
1676	109	16	13.88
239	3395	3	8.42
818	2729	8	53.33
5893	142	4	11.2
13889	175	3	14.23
5929	101	16	10.96
5383	1192	4	29.14
1470	1681	3	14.07
356	948	18	85.85
381	786	8	22.78
18955	12	8	7.14
2429	132	7	14.06
13196	4373	3	33.46
8466	178	3	11.07
11147	5024	3	33.19
4060	137	4	7.89
483	1195	3	6.67
19170	5248	6	92.45
101	1115	58	8.13
277	2795	4	13.01
4878	102	18	16.19
3701	108	10	11.28
32098	35	3	15.89
47362	101	3	7.79
8	16024	5	20.17
122	290	35	34.7
16735	12004	3	42.48
2258	1651	3	16.59
245	1442	4	7.41
12685	219	3	15.6
760	1758	3	11.58
897	5797	7	57.74
1114	681	5	18.47
2641	14	63	7.63
104	419	48	6.76
28643	1009	3	31.88
184	331	12	9.96
2262	959	4	20.79
11476	7169	4	52.11
1649	2947	3	18.26
214	963	6	10.19
103	3048	14	9.97
793	1959	3	11.84
7	28897	3	12
5623	198	3	9.6
153	8235	3	10.69
155	6932	3	8.9
133	25372	3	16.23
930	396	5	11.9
26411	149	3	17.49
12	7401	18	9.58
169	8540	3	10.42
1597	2358	8	62.2
1439	212	11	36.35
418	2562	3	10.28
483	1918	3	9.39
12	5561	23	9.64
15470	1618	3	28.54
6997	572	3	17.42
7096	182	4	16.4
116	2261	10	15.34
5767	311	3	13.38
244	596	7	9.4
143	1769	6	8.13
3719	190	4	11.25
7395	708	3	18.87
103	18394	4	6.7
1196	608	4	13.07
628	1664	6	27.38
14398	339	4	29.25
16	680	17	8.02
1	14510	3	11.74
54682	28	3	31.98
6921	925	3	20.2
551	1213	3	7
1030	519	4	9.78
33519	105	3	10.36
1065	106	23	10.53
1068	755	3	7.9
3041	557	3	12.37
8480	150	4	14.45
1448	2071	3	15.58
25296	109	3	9.23
392	1462	6	21.43
31411	104	3	7.95
146	7848	3	8.72
2140	9385	3	27.18
212	4126	3	8.45
216	17292	3	18.46
1294	670	3	8.57
813	501	39	256.59
305	1835	5	15.85
171	45244	3	27.87
2284	266	8	33.69
3821	198	3	7.44
177	3336	4	9.75
338	614	5	7.12
107	14734	6	17.31
149	1428	33	150.05
143	193	30	15.9
334	3646	8	44.13
17	103	351	21.83
119	478	16	8.49
627	419	8	20.88
2562	520	3	11.25
520	1380	3	7.74
267	41144	3	31.37
36079	107	3	11.51
588	183	17	42.88
2467	276	3	7.87
455	430	16	55.1
106	8927	6	9.24
29875	102	4	7.23
1033	2434	3	14.28
101	481	157	68.36
282	2300	3	7.6
1616	282	4	9.33
104	2060	15	6.87
600	284	6	8.64
763	3526	7	46.71
153	919	7	7.76
36739	258	3	26.47
102	49675	3	8.78
